symbol,timeframe,segment,feature,remove_fraction,arm,seed,lens,threshold,num_candidates,num_trades,total_return,max_drawdown,win_rate,death_rate
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.25,matched_random,5,baseline,0.0003295217329618,165.0,131.0,0.5219206792930948,0.0599385755684371,0.6335877862595419,0.0763358778625954
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.25,matched_random,6,baseline,0.0003295217329618,165.0,127.0,0.4635153131227111,0.0520505265722456,0.6220472440944882,0.0944881889763779
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.25,matched_random,7,baseline,0.0003295217329618,165.0,128.0,0.4220288506108409,0.0426168653073973,0.609375,0.0859375
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.25,matched_random,8,baseline,0.0003295217329618,165.0,129.0,0.4188009783771629,0.0570502397720878,0.6046511627906976,0.0930232558139534
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.25,matched_random,9,baseline,0.0003295217329618,165.0,126.0,0.6102403086142449,0.0470010938159061,0.6428571428571429,0.0873015873015873
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.25,matched_random,10,baseline,0.0003295217329618,165.0,131.0,0.6318721391119781,0.0503213418742005,0.6564885496183206,0.0687022900763358
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.25,matched_random,11,baseline,0.0003295217329618,165.0,126.0,0.4695712926263602,0.0460008164676597,0.626984126984127,0.0555555555555555
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.25,matched_random,12,baseline,0.0003295217329618,165.0,128.0,0.5370531385974328,0.0520476129655188,0.6328125,0.078125
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.25,matched_random,13,baseline,0.0003295217329618,165.0,132.0,0.5730530897702277,0.0503213418742008,0.6515151515151515,0.0909090909090909
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.25,matched_random,14,baseline,0.0003295217329618,165.0,135.0,0.5958287682722032,0.0445651495189559,0.6444444444444445,0.0962962962962963
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.25,matched_random,15,baseline,0.0003295217329618,165.0,131.0,0.7888195136013549,0.0357460754870663,0.6793893129770993,0.0687022900763358
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.25,matched_random,16,baseline,0.0003295217329618,165.0,131.0,0.5125282991754704,0.0443221331715934,0.6259541984732825,0.0839694656488549
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.25,matched_random,17,baseline,0.0003295217329618,165.0,132.0,0.5954108347389704,0.038394654893475,0.6439393939393939,0.0909090909090909
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.25,matched_random,18,baseline,0.0003295217329618,165.0,133.0,0.7184458266241807,0.0426244925265857,0.6691729323308271,0.0676691729323308
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.25,matched_random,19,baseline,0.0003295217329618,165.0,129.0,0.4915282228786045,0.0426168653073973,0.627906976744186,0.0775193798449612
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,default,-1,baseline,0.0003295217329618,124.0,85.0,0.0586457618804399,0.0504043578102268,0.5176470588235295,0.0941176470588235
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,filter_bot3,-1,baseline,0.0003295217329618,99.0,70.0,0.0593929542016097,0.0504043578102268,0.5285714285714286,0.1
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,0,baseline,0.0003295217329618,99.0,68.0,0.0281037946953192,0.0504043578102266,0.5147058823529411,0.088235294117647
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,1,baseline,0.0003295217329618,99.0,68.0,-0.0249973400091948,0.0821432053700968,0.4558823529411764,0.1029411764705882
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,2,baseline,0.0003295217329618,99.0,69.0,0.0760031774285291,0.0455019681438769,0.5362318840579711,0.072463768115942
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,3,baseline,0.0003295217329618,99.0,73.0,0.0693231004891104,0.050404357810227,0.5205479452054794,0.0958904109589041
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,4,baseline,0.0003295217329618,99.0,70.0,0.0587038887666409,0.0504043578102267,0.5285714285714286,0.1142857142857142
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,5,baseline,0.0003295217329618,99.0,71.0,0.091330147589398,0.0398761359751362,0.5352112676056338,0.1126760563380281
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,6,baseline,0.0003295217329618,99.0,70.0,-0.0018548391194997,0.0457961265318018,0.4857142857142857,0.0857142857142857
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,7,baseline,0.0003295217329618,99.0,73.0,0.0428582546500383,0.0504043578102265,0.5068493150684932,0.1095890410958904
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,8,baseline,0.0003295217329618,99.0,72.0,0.0017736197121508,0.0504450538013057,0.4722222222222222,0.1111111111111111
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,9,baseline,0.0003295217329618,99.0,69.0,0.0150832013239634,0.0476902964148683,0.4782608695652174,0.1159420289855072
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,10,baseline,0.0003295217329618,99.0,70.0,0.060712344232442,0.0552826374183253,0.5142857142857142,0.1
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,11,baseline,0.0003295217329618,99.0,73.0,0.0232306686591207,0.0519495936769752,0.4931506849315068,0.0958904109589041
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,12,baseline,0.0003295217329618,99.0,72.0,0.0934886877843353,0.0458177472014294,0.5416666666666666,0.1111111111111111
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,13,baseline,0.0003295217329618,99.0,70.0,0.0142223514581515,0.054373051327411,0.5,0.1
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,14,baseline,0.0003295217329618,99.0,70.0,0.0495771588848836,0.0438446870413671,0.5142857142857142,0.0857142857142857
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,15,baseline,0.0003295217329618,99.0,69.0,0.0724024588845854,0.04245852299148,0.5072463768115942,0.1014492753623188
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,16,baseline,0.0003295217329618,99.0,69.0,0.0485016089115511,0.0521805067973581,0.5217391304347826,0.072463768115942
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,17,baseline,0.0003295217329618,99.0,68.0,0.0851105520626953,0.0301092408266114,0.5294117647058824,0.0735294117647058
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,18,baseline,0.0003295217329618,99.0,70.0,0.1099948467395744,0.0320474978413676,0.5571428571428572,0.1142857142857142
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.25,matched_random,19,baseline,0.0003295217329618,99.0,71.0,0.0419074911349833,0.0507139948056314,0.5070422535211268,0.0704225352112676
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,default,-1,baseline,6.402600328146581e-05,220.0,169.0,0.8870676692253524,0.0426168653073974,0.6568047337278107,0.0828402366863905
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,filter_bot3,-1,baseline,6.402600328146581e-05,147.0,123.0,0.640352739904117,0.0336866064284953,0.6504065040650406,0.089430894308943
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,0,baseline,6.402600328146581e-05,147.0,117.0,0.5507464953637551,0.0320753272215212,0.6495726495726496,0.1025641025641025
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,1,baseline,6.402600328146581e-05,147.0,118.0,0.4148282083437367,0.0659971976507536,0.6101694915254238,0.0847457627118644
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,2,baseline,6.402600328146581e-05,147.0,119.0,0.7748598600987665,0.0382718958021543,0.7058823529411765,0.0504201680672268
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,3,baseline,6.402600328146581e-05,147.0,114.0,0.5436591303677893,0.0427066660618828,0.6754385964912281,0.0614035087719298
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,4,baseline,6.402600328146581e-05,147.0,124.0,0.6388243173911032,0.0426168653073973,0.6693548387096774,0.1048387096774193
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,5,baseline,6.402600328146581e-05,147.0,116.0,0.5090171172568649,0.0503213418742006,0.646551724137931,0.0862068965517241
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,6,baseline,6.402600328146581e-05,147.0,112.0,0.506768718481426,0.0499325768056364,0.6428571428571429,0.0803571428571428
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,7,baseline,6.402600328146581e-05,147.0,116.0,0.416322108914915,0.0426168653073973,0.6206896551724138,0.0775862068965517
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,8,baseline,6.402600328146581e-05,147.0,114.0,0.3652664925627343,0.0567832035699758,0.6052631578947368,0.0701754385964912
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,9,baseline,6.402600328146581e-05,147.0,114.0,0.4541506623834642,0.039687021692431,0.6228070175438597,0.0964912280701754
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,10,baseline,6.402600328146581e-05,147.0,117.0,0.5702924564297769,0.0399949409861452,0.6666666666666666,0.0683760683760683
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,11,baseline,6.402600328146581e-05,147.0,117.0,0.3849391394662658,0.0492969014479791,0.6153846153846154,0.0598290598290598
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,12,baseline,6.402600328146581e-05,147.0,114.0,0.4610950961248687,0.0426168653073974,0.631578947368421,0.0789473684210526
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,13,baseline,6.402600328146581e-05,147.0,117.0,0.5518271616298293,0.0534543926313786,0.6666666666666666,0.0598290598290598
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,14,baseline,6.402600328146581e-05,147.0,123.0,0.4578131868795546,0.0571999382858951,0.6341463414634146,0.1056910569105691
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,15,baseline,6.402600328146581e-05,147.0,121.0,0.7147230868297604,0.0355420301568064,0.6859504132231405,0.0661157024793388
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,16,baseline,6.402600328146581e-05,147.0,117.0,0.3571092620267951,0.0523985319623397,0.5982905982905983,0.094017094017094
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,17,baseline,6.402600328146581e-05,147.0,119.0,0.5225487730380842,0.0320442656781256,0.6386554621848739,0.0924369747899159
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,18,baseline,6.402600328146581e-05,147.0,119.0,0.6250011260243505,0.0411926001070351,0.6722689075630253,0.0672268907563025
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.3333333333333333,matched_random,19,baseline,6.402600328146581e-05,147.0,113.0,0.4682587552233795,0.0379553561425386,0.6460176991150443,0.0707964601769911
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,default,-1,baseline,6.402600328146581e-05,124.0,85.0,0.0586457618804399,0.0504043578102268,0.5176470588235295,0.0941176470588235
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,filter_bot3,-1,baseline,6.402600328146581e-05,87.0,66.0,0.0422286626106222,0.0504043578102267,0.5151515151515151,0.106060606060606
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,0,baseline,6.402600328146581e-05,87.0,61.0,0.0031147759874518,0.0413147488857516,0.4918032786885246,0.081967213114754
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,1,baseline,6.402600328146581e-05,87.0,59.0,-0.0211794963085547,0.076408357901784,0.4576271186440678,0.1016949152542373
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,2,baseline,6.402600328146581e-05,87.0,65.0,0.0795107095445191,0.0455019681438767,0.5384615384615384,0.0615384615384615
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,3,baseline,6.402600328146581e-05,87.0,64.0,0.0761803462649653,0.0545518766708616,0.53125,0.09375
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,4,baseline,6.402600328146581e-05,87.0,64.0,0.0578302996283062,0.0504450538013062,0.53125,0.125
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,5,baseline,6.402600328146581e-05,87.0,63.0,0.0672392347322469,0.0398761359751364,0.5396825396825397,0.1111111111111111
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,6,baseline,6.402600328146581e-05,87.0,63.0,-0.0082787635061868,0.0470909785965573,0.4761904761904761,0.0793650793650793
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,7,baseline,6.402600328146581e-05,87.0,64.0,-0.0148144349101028,0.0729220218387075,0.46875,0.125
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,8,baseline,6.402600328146581e-05,87.0,65.0,0.027542066845512,0.0475132558187267,0.4923076923076923,0.123076923076923
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,9,baseline,6.402600328146581e-05,87.0,63.0,0.0476314816607511,0.0449659891079443,0.5079365079365079,0.1269841269841269
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,10,baseline,6.402600328146581e-05,87.0,61.0,0.0656756020621942,0.0370951968558901,0.5245901639344263,0.081967213114754
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,11,baseline,6.402600328146581e-05,87.0,64.0,0.0501194365183466,0.041349160850071,0.515625,0.09375
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,12,baseline,6.402600328146581e-05,87.0,66.0,0.0914876050727983,0.0424585229914804,0.5303030303030303,0.106060606060606
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,13,baseline,6.402600328146581e-05,87.0,59.0,0.0148034005627067,0.053907722141497,0.5084745762711864,0.1016949152542373
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,14,baseline,6.402600328146581e-05,87.0,61.0,0.0544538829081955,0.054711744159361,0.5245901639344263,0.081967213114754
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,15,baseline,6.402600328146581e-05,87.0,62.0,0.0633692543555109,0.0424585229914799,0.5,0.0967741935483871
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,16,baseline,6.402600328146581e-05,87.0,60.0,-0.0012671904289603,0.0622139074078003,0.4833333333333333,0.0666666666666666
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,17,baseline,6.402600328146581e-05,87.0,63.0,0.0512316564801125,0.0301092408266113,0.5079365079365079,0.0793650793650793
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,18,baseline,6.402600328146581e-05,87.0,61.0,0.0540224963188029,0.0355987181223625,0.5409836065573771,0.1147540983606557
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.3333333333333333,matched_random,19,baseline,6.402600328146581e-05,87.0,64.0,0.0084238701298423,0.0507139948056308,0.484375,0.078125
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,default,-1,baseline,-0.0004468598789674,220.0,169.0,0.8870676692253524,0.0426168653073974,0.6568047337278107,0.0828402366863905
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,filter_bot3,-1,baseline,-0.0004468598789674,110.0,95.0,0.6117786210878728,0.0336866064284954,0.6947368421052632,0.0631578947368421
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,0,baseline,-0.0004468598789674,110.0,90.0,0.3648384699539858,0.0321923991465345,0.6333333333333333,0.1222222222222222
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,1,baseline,-0.0004468598789674,110.0,89.0,0.326851688788263,0.0401147745732562,0.6179775280898876,0.0674157303370786
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,2,baseline,-0.0004468598789674,110.0,88.0,0.4668736614538689,0.0387715516263014,0.6818181818181818,0.0568181818181818
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,3,baseline,-0.0004468598789674,110.0,91.0,0.3561358127288829,0.0352533353744672,0.6483516483516484,0.0769230769230769
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,4,baseline,-0.0004468598789674,110.0,95.0,0.4937200390599259,0.0435713900547609,0.6842105263157895,0.0947368421052631
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,5,baseline,-0.0004468598789674,110.0,91.0,0.4316276373163182,0.0375120821736402,0.6703296703296703,0.0659340659340659
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,6,baseline,-0.0004468598789674,110.0,89.0,0.3921194556582404,0.0466699795249325,0.6404494382022472,0.0786516853932584
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,7,baseline,-0.0004468598789674,110.0,89.0,0.2402112186512335,0.0457532869852977,0.5842696629213483,0.0786516853932584
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,8,baseline,-0.0004468598789674,110.0,87.0,0.288869678877757,0.0321839380755194,0.6091954022988506,0.0689655172413793
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,9,baseline,-0.0004468598789674,110.0,90.0,0.3991453249566395,0.0405950513137902,0.6555555555555556,0.1
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,10,baseline,-0.0004468598789674,110.0,88.0,0.409474055808151,0.0407674854988961,0.6477272727272727,0.0454545454545454
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,11,baseline,-0.0004468598789674,110.0,87.0,0.266255217207934,0.0478860430995511,0.5977011494252874,0.057471264367816
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,12,baseline,-0.0004468598789674,110.0,88.0,0.3145775142648426,0.0368604661322355,0.6136363636363636,0.0681818181818181
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,13,baseline,-0.0004468598789674,110.0,86.0,0.4803899790167455,0.0434996517624928,0.7209302325581395,0.0465116279069767
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,14,baseline,-0.0004468598789674,110.0,91.0,0.2362490134580208,0.0660137359119968,0.6043956043956044,0.1318681318681318
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,15,baseline,-0.0004468598789674,110.0,90.0,0.5339137106065467,0.0542956422090352,0.7,0.0555555555555555
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,16,baseline,-0.0004468598789674,110.0,90.0,0.3302671260179737,0.0491020720250779,0.6111111111111112,0.0888888888888888
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,17,baseline,-0.0004468598789674,110.0,89.0,0.3411496108059036,0.0653541843356315,0.6292134831460674,0.1123595505617977
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,18,baseline,-0.0004468598789674,110.0,89.0,0.4513319113311403,0.0307967164857485,0.6853932584269663,0.0786516853932584
BTC/USDT:USDT,1h,is,band_lower_slope_3_pct,0.5,matched_random,19,baseline,-0.0004468598789674,110.0,90.0,0.3841514198288201,0.0378741646195636,0.6555555555555556,0.0666666666666666
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.5,default,-1,baseline,-0.0004468598789674,124.0,85.0,0.0586457618804399,0.0504043578102268,0.5176470588235295,0.0941176470588235
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.5,filter_bot3,-1,baseline,-0.0004468598789674,64.0,50.0,0.075666850427971,0.0412463291977331,0.56,0.1
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.5,matched_random,0,baseline,-0.0004468598789674,64.0,47.0,-0.020188301109655,0.0523717684358194,0.425531914893617,0.1063829787234042
BTC/USDT:USDT,1h,oos,band_lower_slope_3_pct,0.5,matched_random,1,baseline,-0.0004468598789674,64.0,43.0,-0.0581812784132418,0.0758347018352256,0.3720930232558139,0.1162790697674418
